timestamp,log_level,component,message,event_type,user_id,device_id,policy_id,source_ip,destination_ip,status
2025-10-08T16:19:39.922258,WARNING,UI,User 210 clicked 'Add Device'.,UI_ACTION,210,,,,,
2025-10-08T16:21:39.922258,INFO,AuthService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-08T16:28:39.922258,WARNING,AuthService,User 209 made DELETE request to /devices.,API_CALL,209,,,,,
2025-10-08T16:35:39.922258,WARNING,ReportGenerator,User 202 made GET request to /users.,API_CALL,202,,,,,
2025-10-08T16:38:39.922258,WARNING,NetworkMonitor,Device 108 status changed to Offline.,DEVICE_STATUS_CHANGE,,108,,192.168.140.95,10.6.134.164,
2025-10-08T16:41:39.922258,INFO,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-08T16:42:39.922258,INFO,DeviceService,Device 105 status changed to Offline.,DEVICE_STATUS_CHANGE,,105,,,,
2025-10-08T16:51:39.922258,WARNING,AuthService,Policy 307 deployment to device 108 PENDING.,POLICY_DEPLOYMENT,,108,307,,,PENDING
2025-10-08T16:56:39.922258,DEBUG,NetworkMonitor,User 207 made DELETE request to /policies.,API_CALL,207,,,192.168.112.203,10.255.209.9,
2025-10-08T17:04:39.922258,WARNING,ReportGenerator,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-08T17:11:39.922258,ERROR,PolicyService,Policy 306 deployment to device 103 SUCCESS.,POLICY_DEPLOYMENT,,103,306,,,SUCCESS
2025-10-08T17:20:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-08T17:28:39.922258,WARNING,ReportGenerator,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-10-08T17:31:39.922258,ERROR,PolicyService,Policy 301 deployment to device 110 PENDING.,POLICY_DEPLOYMENT,,110,301,,,PENDING
2025-10-08T17:32:39.922258,INFO,UI,User 204 login attempt SUCCESS.,AUTH_ATTEMPT,204,,,,,SUCCESS
2025-10-08T17:38:39.922258,ERROR,PolicyService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-08T17:48:39.922258,INFO,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T17:56:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.204.168,10.19.163.166,
2025-10-08T18:02:39.922258,INFO,UI,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-08T18:08:39.922258,ERROR,UI,User 208 navigated to Policies.,UI_ACTION,208,,,,,
2025-10-08T18:17:39.922258,INFO,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-08T18:23:39.922258,ERROR,AuthService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-08T18:29:39.922258,WARNING,PolicyService,User 210 made GET request to /policies.,API_CALL,210,,,,,
2025-10-08T18:32:39.922258,WARNING,NetworkMonitor,Device 106 status changed to Offline.,DEVICE_STATUS_CHANGE,,106,,192.168.162.21,10.239.85.77,
2025-10-08T18:36:39.922258,INFO,PolicyService,User 203 login attempt SUCCESS.,AUTH_ATTEMPT,203,,,,,SUCCESS
2025-10-08T18:42:39.922258,INFO,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.129.179,10.142.132.196,
2025-10-08T18:51:39.922258,ERROR,UI,Policy 316 deployment to device 105 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,105,316,,,FAILED
2025-10-08T18:59:39.922258,ERROR,PolicyService,Network unreachable.,ERROR,,,,192.168.196.46,10.203.252.4,
2025-10-08T19:06:39.922258,INFO,PolicyService,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-08T19:08:39.922258,INFO,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T19:16:39.922258,DEBUG,PolicyService,Device 102 status changed to Online.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-08T19:19:39.922258,WARNING,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T19:23:39.922258,INFO,UI,User 208 made DELETE request to /devices.,API_CALL,208,,,,,
2025-10-08T19:30:39.922258,INFO,PolicyService,User 210 made GET request to /policies.,API_CALL,210,,,,,
2025-10-08T19:39:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.28.50,10.178.29.104,
2025-10-08T19:49:39.922258,WARNING,DeviceService,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-08T19:52:39.922258,INFO,DeviceService,User 210 made POST request to /policies.,API_CALL,210,,,,,
2025-10-08T19:54:39.922258,INFO,AuthService,Device 108 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-08T19:59:39.922258,INFO,AuthService,User 204 made PUT request to /users.,API_CALL,204,,,,,
2025-10-08T20:04:39.922258,WARNING,PolicyService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-08T20:11:39.922258,WARNING,NetworkMonitor,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,192.168.232.119,10.121.126.6,FAILED
2025-10-08T20:15:39.922258,ERROR,UI,Network unreachable.,ERROR,,,,192.168.98.70,10.40.7.54,
2025-10-08T20:19:39.922258,ERROR,PolicyService,Policy 318 deployment to device 108 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,108,318,,,FAILED
2025-10-08T20:21:39.922258,WARNING,AuthService,User 208 login attempt FAILED.,AUTH_ATTEMPT,208,,,,,FAILED
2025-10-08T20:25:39.922258,INFO,UI,User 201 clicked 'Add Device'.,UI_ACTION,201,,,,,
2025-10-08T20:30:39.922258,ERROR,UI,Device 102 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-08T20:38:39.922258,INFO,PolicyService,User 201 login attempt SUCCESS.,AUTH_ATTEMPT,201,,,,,SUCCESS
2025-10-08T20:47:39.922258,WARNING,UI,Policy 318 deployment to device 107 PENDING.,POLICY_DEPLOYMENT,,107,318,,,PENDING
2025-10-08T20:55:39.922258,WARNING,NetworkMonitor,Network latency detected.,SYSTEM_HEALTH,,,,192.168.12.5,10.73.65.150,
2025-10-08T20:58:39.922258,ERROR,AuthService,Network unreachable.,ERROR,,,,192.168.64.8,10.32.140.230,
2025-10-08T21:04:39.922258,ERROR,AuthService,Policy 316 deployment to device 102 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,102,316,,,FAILED
2025-10-08T21:07:39.922258,INFO,PolicyService,User 210 made DELETE request to /users.,API_CALL,210,,,,,
2025-10-08T21:16:39.922258,WARNING,PolicyService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-08T21:19:39.922258,DEBUG,UI,Device 101 status changed to Offline.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-08T21:25:39.922258,ERROR,NetworkMonitor,Network unreachable.,ERROR,,,,192.168.164.231,10.205.238.237,
2025-10-08T21:35:39.922258,INFO,NetworkMonitor,Policy 305 deployment to device 109 PENDING.,POLICY_DEPLOYMENT,,109,305,192.168.254.254,10.125.8.178,PENDING
2025-10-08T21:37:39.922258,DEBUG,DeviceService,User 202 login attempt SUCCESS.,AUTH_ATTEMPT,202,,,,,SUCCESS
2025-10-08T21:42:39.922258,INFO,NetworkMonitor,CPU usage normal.,SYSTEM_HEALTH,,,,192.168.99.30,10.42.174.26,
2025-10-08T21:43:39.922258,ERROR,UI,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T21:50:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.103.48,10.121.150.117,
2025-10-08T21:55:39.922258,WARNING,UI,Policy 303 deployment to device 107 PENDING.,POLICY_DEPLOYMENT,,107,303,,,PENDING
2025-10-08T21:58:39.922258,ERROR,DeviceService,User 209 made POST request to /policies.,API_CALL,209,,,,,
2025-10-08T22:01:39.922258,DEBUG,ReportGenerator,User 203 made GET request to /devices.,API_CALL,203,,,,,
2025-10-08T22:08:39.922258,ERROR,DeviceService,Memory allocation failed.,ERROR,,,,,,
2025-10-08T22:16:39.922258,WARNING,UI,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,,,FAILED
2025-10-08T22:17:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.252.88,10.14.113.234,
2025-10-08T22:25:39.922258,WARNING,PolicyService,Device 104 status changed to Offline.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-08T22:32:39.922258,INFO,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-08T22:42:39.922258,DEBUG,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T22:43:39.922258,INFO,UI,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T22:49:39.922258,DEBUG,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T22:54:39.922258,INFO,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T22:57:39.922258,ERROR,UI,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-08T23:04:39.922258,INFO,NetworkMonitor,Device 109 status changed to Offline.,DEVICE_STATUS_CHANGE,,109,,192.168.176.120,10.59.111.100,
2025-10-08T23:06:39.922258,DEBUG,ReportGenerator,User 208 clicked 'Add Device'.,UI_ACTION,208,,,,,
2025-10-08T23:09:39.922258,INFO,UI,Policy 315 deployment to device 103 SUCCESS.,POLICY_DEPLOYMENT,,103,315,,,SUCCESS
2025-10-08T23:13:39.922258,WARNING,PolicyService,User 205 login attempt FAILED.,AUTH_ATTEMPT,205,,,,,FAILED
2025-10-08T23:17:39.922258,INFO,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.104.103,10.239.119.190,
2025-10-08T23:23:39.922258,DEBUG,PolicyService,User 202 made PUT request to /users.,API_CALL,202,,,,,
2025-10-08T23:31:39.922258,ERROR,AuthService,User 203 login attempt SUCCESS.,AUTH_ATTEMPT,203,,,,,SUCCESS
2025-10-08T23:36:39.922258,INFO,DeviceService,Policy 310 deployment to device 110 PENDING.,POLICY_DEPLOYMENT,,110,310,,,PENDING
2025-10-08T23:43:39.922258,DEBUG,UI,User 209 viewed dashboard.,UI_ACTION,209,,,,,
2025-10-08T23:49:39.922258,INFO,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-08T23:51:39.922258,INFO,AuthService,User 208 clicked 'Add Device'.,UI_ACTION,208,,,,,
2025-10-08T23:52:39.922258,DEBUG,ReportGenerator,User 210 login attempt SUCCESS.,AUTH_ATTEMPT,210,,,,,SUCCESS
2025-10-08T23:55:39.922258,INFO,UI,Device 102 status changed to Offline.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-09T00:00:39.922258,WARNING,UI,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-10-09T00:04:39.922258,INFO,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.116.140,10.173.147.248,
2025-10-09T00:05:39.922258,DEBUG,AuthService,Device 110 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,110,,,,
2025-10-09T00:07:39.922258,WARNING,PolicyService,User 207 login attempt FAILED.,AUTH_ATTEMPT,207,,,,,FAILED
2025-10-09T00:17:39.922258,ERROR,ReportGenerator,Policy 305 deployment to device 108 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,108,305,,,FAILED
2025-10-09T00:27:39.922258,WARNING,UI,Device 110 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,110,,,,
2025-10-09T00:32:39.922258,INFO,DeviceService,User 208 made DELETE request to /policies.,API_CALL,208,,,,,
2025-10-09T00:42:39.922258,ERROR,NetworkMonitor,Policy 311 deployment to device 106 PENDING.,POLICY_DEPLOYMENT,,106,311,192.168.148.21,10.55.79.92,PENDING
2025-10-09T00:48:39.922258,WARNING,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.197.74,10.70.242.214,
2025-10-09T00:52:39.922258,INFO,AuthService,Policy 315 deployment to device 105 PENDING.,POLICY_DEPLOYMENT,,105,315,,,PENDING
2025-10-09T01:01:39.922258,ERROR,AuthService,Policy 313 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,313,,,SUCCESS
2025-10-09T01:11:39.922258,INFO,UI,Device 102 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-09T01:15:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.234.241,10.106.92.105,
2025-10-09T01:24:39.922258,DEBUG,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.108.140,10.165.209.1,
2025-10-09T01:31:39.922258,WARNING,DeviceService,User 205 login attempt FAILED.,AUTH_ATTEMPT,205,,,,,FAILED
2025-10-09T01:36:39.922258,DEBUG,PolicyService,User 205 login attempt SUCCESS.,AUTH_ATTEMPT,205,,,,,SUCCESS
2025-10-09T01:38:39.922258,INFO,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.83.52,10.255.210.45,
2025-10-09T01:39:39.922258,ERROR,DeviceService,User 210 made GET request to /policies.,API_CALL,210,,,,,
2025-10-09T01:40:39.922258,ERROR,NetworkMonitor,Policy 311 deployment to device 108 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,108,311,192.168.81.12,10.120.183.132,FAILED
2025-10-09T01:45:39.922258,ERROR,ReportGenerator,Device 104 status changed to Offline.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-09T01:52:39.922258,INFO,UI,User 201 made PUT request to /policies.,API_CALL,201,,,,,
2025-10-09T01:56:39.922258,WARNING,DeviceService,User 206 viewed dashboard.,UI_ACTION,206,,,,,
2025-10-09T02:06:39.922258,INFO,PolicyService,Policy 316 deployment to device 107 PENDING.,POLICY_DEPLOYMENT,,107,316,,,PENDING
2025-10-09T02:10:39.922258,WARNING,UI,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-10-09T02:19:39.922258,DEBUG,PolicyService,Device 107 status changed to Online.,DEVICE_STATUS_CHANGE,,107,,,,
2025-10-09T02:22:39.922258,DEBUG,DeviceService,User 202 navigated to Policies.,UI_ACTION,202,,,,,
2025-10-09T02:30:39.922258,ERROR,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-09T02:38:39.922258,INFO,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T02:46:39.922258,INFO,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.228.94,10.115.50.177,
2025-10-09T02:55:39.922258,INFO,ReportGenerator,Policy 301 deployment to device 102 SUCCESS.,POLICY_DEPLOYMENT,,102,301,,,SUCCESS
2025-10-09T03:03:39.922258,DEBUG,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T03:13:39.922258,INFO,AuthService,User 207 made GET request to /devices.,API_CALL,207,,,,,
2025-10-09T03:18:39.922258,ERROR,ReportGenerator,Memory allocation failed.,ERROR,,,,,,
2025-10-09T03:27:39.922258,INFO,AuthService,User 205 viewed dashboard.,UI_ACTION,205,,,,,
2025-10-09T03:36:39.922258,WARNING,PolicyService,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,,,FAILED
2025-10-09T03:43:39.922258,ERROR,UI,Database connection lost.,ERROR,,,,,,
2025-10-09T03:53:39.922258,WARNING,NetworkMonitor,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,192.168.216.91,10.166.144.39,FAILED
2025-10-09T03:58:39.922258,ERROR,UI,User 204 made GET request to /devices.,API_CALL,204,,,,,
2025-10-09T04:03:39.922258,INFO,NetworkMonitor,User 207 clicked 'Add Device'.,UI_ACTION,207,,,192.168.29.83,10.224.180.2,
2025-10-09T04:08:39.922258,WARNING,AuthService,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,,,FAILED
2025-10-09T04:12:39.922258,INFO,PolicyService,Device 104 status changed to Online.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-09T04:18:39.922258,DEBUG,NetworkMonitor,Policy 311 deployment to device 105 SUCCESS.,POLICY_DEPLOYMENT,,105,311,192.168.244.135,10.248.220.249,SUCCESS
2025-10-09T04:27:39.922258,ERROR,DeviceService,Policy 312 deployment to device 108 SUCCESS.,POLICY_DEPLOYMENT,,108,312,,,SUCCESS
2025-10-09T04:33:39.922258,ERROR,DeviceService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-09T04:35:39.922258,INFO,PolicyService,Device 103 status changed to Online.,DEVICE_STATUS_CHANGE,,103,,,,
2025-10-09T04:42:39.922258,ERROR,NetworkMonitor,User 204 viewed dashboard.,UI_ACTION,204,,,192.168.194.164,10.15.157.62,
2025-10-09T04:48:39.922258,INFO,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T04:50:39.922258,WARNING,UI,Policy 301 deployment to device 109 PENDING.,POLICY_DEPLOYMENT,,109,301,,,PENDING
2025-10-09T04:54:39.922258,WARNING,DeviceService,User 205 made DELETE request to /users.,API_CALL,205,,,,,
2025-10-09T04:55:39.922258,ERROR,NetworkMonitor,Network unreachable.,ERROR,,,,192.168.182.196,10.22.45.130,
2025-10-09T04:59:39.922258,WARNING,PolicyService,User 205 login attempt FAILED.,AUTH_ATTEMPT,205,,,,,FAILED
2025-10-09T05:05:39.922258,ERROR,ReportGenerator,Database connection lost.,ERROR,,,,,,
2025-10-09T05:11:39.922258,ERROR,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-09T05:19:39.922258,ERROR,PolicyService,Policy 317 deployment to device 101 PENDING.,POLICY_DEPLOYMENT,,101,317,,,PENDING
2025-10-09T05:20:39.922258,DEBUG,ReportGenerator,User 210 made POST request to /users.,API_CALL,210,,,,,
2025-10-09T05:22:39.922258,DEBUG,NetworkMonitor,User 202 login attempt SUCCESS.,AUTH_ATTEMPT,202,,,192.168.151.210,10.109.33.157,SUCCESS
2025-10-09T05:26:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.190.80,10.95.53.61,
2025-10-09T05:33:39.922258,INFO,AuthService,User 203 made POST request to /policies.,API_CALL,203,,,,,
2025-10-09T05:39:39.922258,WARNING,UI,User 202 login attempt SUCCESS.,AUTH_ATTEMPT,202,,,,,SUCCESS
2025-10-09T05:45:39.922258,ERROR,PolicyService,User 202 navigated to Policies.,UI_ACTION,202,,,,,
2025-10-09T05:55:39.922258,DEBUG,NetworkMonitor,User 210 made POST request to /policies.,API_CALL,210,,,192.168.135.162,10.61.193.20,
2025-10-09T06:01:39.922258,INFO,AuthService,User 204 viewed dashboard.,UI_ACTION,204,,,,,
2025-10-09T06:02:39.922258,ERROR,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.59.11,10.240.116.211,
2025-10-09T06:05:39.922258,ERROR,PolicyService,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-10-09T06:10:39.922258,INFO,ReportGenerator,Device 102 status changed to Online.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-09T06:16:39.922258,DEBUG,DeviceService,User 201 made POST request to /devices.,API_CALL,201,,,,,
2025-10-09T06:18:39.922258,WARNING,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.11.183,10.107.134.8,
2025-10-09T06:19:39.922258,ERROR,PolicyService,Network unreachable.,ERROR,,,,192.168.53.15,10.235.249.120,
2025-10-09T06:20:39.922258,DEBUG,AuthService,User 206 viewed dashboard.,UI_ACTION,206,,,,,
2025-10-09T06:29:39.922258,INFO,UI,User 205 made GET request to /policies.,API_CALL,205,,,,,
2025-10-09T06:31:39.922258,ERROR,NetworkMonitor,Policy 316 deployment to device 102 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,102,316,192.168.66.133,10.64.187.131,FAILED
2025-10-09T06:36:39.922258,WARNING,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.97.29,10.116.19.114,
2025-10-09T06:46:39.922258,DEBUG,DeviceService,Policy 312 deployment to device 108 SUCCESS.,POLICY_DEPLOYMENT,,108,312,,,SUCCESS
2025-10-09T06:50:39.922258,ERROR,DeviceService,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-09T06:54:39.922258,DEBUG,PolicyService,User 210 navigated to Policies.,UI_ACTION,210,,,,,
2025-10-09T07:04:39.922258,ERROR,ReportGenerator,User 207 made GET request to /policies.,API_CALL,207,,,,,
2025-10-09T07:05:39.922258,WARNING,NetworkMonitor,User 208 login attempt FAILED.,AUTH_ATTEMPT,208,,,192.168.114.139,10.223.73.41,FAILED
2025-10-09T07:08:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-09T07:10:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-09T07:15:39.922258,INFO,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T07:16:39.922258,WARNING,ReportGenerator,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-09T07:23:39.922258,WARNING,DeviceService,User 206 login attempt FAILED.,AUTH_ATTEMPT,206,,,,,FAILED
2025-10-09T07:31:39.922258,DEBUG,DeviceService,User 209 navigated to Policies.,UI_ACTION,209,,,,,
2025-10-09T07:34:39.922258,ERROR,DeviceService,Memory allocation failed.,ERROR,,,,,,
2025-10-09T07:44:39.922258,ERROR,PolicyService,Network unreachable.,ERROR,,,,192.168.242.43,10.174.208.98,
2025-10-09T07:45:39.922258,INFO,DeviceService,Device 107 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,107,,,,
2025-10-09T07:49:39.922258,INFO,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T07:58:39.922258,WARNING,AuthService,Policy 318 deployment to device 108 SUCCESS.,POLICY_DEPLOYMENT,,108,318,,,SUCCESS
2025-10-09T08:04:39.922258,INFO,UI,Device 103 status changed to Online.,DEVICE_STATUS_CHANGE,,103,,,,
2025-10-09T08:06:39.922258,ERROR,ReportGenerator,Policy 315 deployment to device 108 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,108,315,,,FAILED
2025-10-09T08:13:39.922258,ERROR,PolicyService,Policy 310 deployment to device 110 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,110,310,,,FAILED
2025-10-09T08:21:39.922258,INFO,NetworkMonitor,User 208 viewed dashboard.,UI_ACTION,208,,,192.168.92.181,10.238.251.187,
2025-10-09T08:22:39.922258,INFO,PolicyService,Device 110 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,110,,,,
2025-10-09T08:28:39.922258,ERROR,UI,Policy 317 deployment to device 102 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,102,317,,,FAILED
2025-10-09T08:38:39.922258,INFO,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T08:44:39.922258,ERROR,DeviceService,Policy 307 deployment to device 105 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,105,307,,,FAILED
2025-10-09T08:49:39.922258,WARNING,DeviceService,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-09T08:57:39.922258,INFO,PolicyService,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-10-09T09:04:39.922258,INFO,NetworkMonitor,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,192.168.23.23,10.103.216.253,SUCCESS
2025-10-09T09:11:39.922258,ERROR,ReportGenerator,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-09T09:12:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.227.98,10.70.222.254,
2025-10-09T09:15:39.922258,ERROR,DeviceService,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-09T09:18:39.922258,INFO,PolicyService,User 202 made GET request to /devices.,API_CALL,202,,,,,
2025-10-09T09:19:39.922258,INFO,PolicyService,User 207 login attempt SUCCESS.,AUTH_ATTEMPT,207,,,,,SUCCESS
2025-10-09T09:21:39.922258,WARNING,NetworkMonitor,Network latency detected.,SYSTEM_HEALTH,,,,192.168.186.25,10.39.183.245,
2025-10-09T09:24:39.922258,INFO,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T09:26:39.922258,INFO,DeviceService,User 208 navigated to Policies.,UI_ACTION,208,,,,,
2025-10-09T09:34:39.922258,INFO,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T09:43:39.922258,INFO,AuthService,Device 110 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,110,,,,
2025-10-09T09:47:39.922258,INFO,DeviceService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-09T09:57:39.922258,WARNING,PolicyService,User 208 made PUT request to /policies.,API_CALL,208,,,,,
2025-10-09T10:05:39.922258,ERROR,DeviceService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-09T10:10:39.922258,INFO,AuthService,Policy 309 deployment to device 105 PENDING.,POLICY_DEPLOYMENT,,105,309,,,PENDING
2025-10-09T10:12:39.922258,INFO,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T10:14:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.242.228,10.175.225.124,
2025-10-09T10:20:39.922258,DEBUG,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.251.188,10.48.116.215,
2025-10-09T10:23:39.922258,INFO,UI,Policy 310 deployment to device 102 SUCCESS.,POLICY_DEPLOYMENT,,102,310,,,SUCCESS
2025-10-09T10:26:39.922258,INFO,AuthService,Device 109 status changed to Online.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-09T10:27:39.922258,INFO,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.247.221,10.127.216.70,
2025-10-09T10:29:39.922258,WARNING,AuthService,User 204 login attempt FAILED.,AUTH_ATTEMPT,204,,,,,FAILED
2025-10-09T10:31:39.922258,INFO,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T10:40:39.922258,INFO,PolicyService,Device 106 status changed to Offline.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-09T10:50:39.922258,WARNING,PolicyService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.96.21,10.108.129.147,
2025-10-09T11:00:39.922258,INFO,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-09T11:02:39.922258,WARNING,AuthService,User 202 login attempt FAILED.,AUTH_ATTEMPT,202,,,,,FAILED
2025-10-09T11:04:39.922258,INFO,DeviceService,User 202 login attempt SUCCESS.,AUTH_ATTEMPT,202,,,,,SUCCESS
2025-10-09T11:10:39.922258,ERROR,NetworkMonitor,Memory allocation failed.,ERROR,,,,192.168.144.95,10.111.95.66,
2025-10-09T11:11:39.922258,INFO,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
